,date,title,description,text,link,sended
849,2016-11-05 17:50,,感谢各位关注。其实水平非常有限，很惶恐。只好更加努力研究，多上干货。,"感谢各位关注。其实水平非常有限，很惶恐。<br /><br />只好更加努力研究，多上干货。<br /><br /><br /><br /><br/><img class=""ke_img"" src=""https://xqimg.imedao.com/15833e5c4512203fda1f9f53.jpeg!custom.jpg"" />",https://xueqiu.com/4776750571/77131770,True
850,2016-11-05 04:15,,"<img src=""//assets.imedao.com/ugc/images/face/emoji_04_cool.png"" title=""[俏皮]"" alt=""[俏皮]"" height=""24"" /> 【快讯】英镑兑美元上涨2.7%至四周高位1.2523，本周目前累计上涨2.74%、有望录得超过七年来最大单周涨幅。","<img src=""//assets.imedao.com/ugc/images/face/emoji_04_cool.png"" title=""[俏皮]"" alt=""[俏皮]"" height=""24"" /> <br /><br />【快讯】英镑兑美元上涨2.7%至四周高位1.2523，本周目前累计上涨2.74%、有望录得超过七年来最大单周涨幅。",https://xueqiu.com/4776750571/77120852,True
851,2016-11-04 13:47,,"回复<a href=""http://xueqiu.com/n/爆炸危机"" target=""_blank"">@爆炸危机</a>: 我们不炒股，我们只是钞票的搬运工……//<a href=""http://xueqiu.com/n/爆炸危机"" target=""_blank"">@爆炸危机</a>:回复<a href=""http://xueqiu.com/n/雪球问答"" target=""_blank"">@雪球问答</a>:炒股方面，绝对是<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>，没有之一 ；其他方面，那就是“人生导师”<a href=""http://xueqiu.com/n/释老毛"" target=""_blank"">@释老毛</a> <img src=""//assets.imedao.com/ugc/images/face/emoji_02_laughing.png"" title=""[大笑]"" alt=""[大笑]"" height=""24"" />","回复<a href=""http://xueqiu.com/n/爆炸危机"" target=""_blank"">@爆炸危机</a>: 我们不炒股，我们只是钞票的搬运工……//<a href=""http://xueqiu.com/n/爆炸危机"" target=""_blank"">@爆炸危机</a>:回复<a href=""http://xueqiu.com/n/雪球问答"" target=""_blank"">@雪球问答</a>:炒股方面，绝对是<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>，没有之一 ；其他方面，那就是“人生导师”<a href=""http://xueqiu.com/n/释老毛"" target=""_blank"">@释老毛</a>&nbsp;<img src=""//assets.imedao.com/ugc/images/face/emoji_02_laughing.png"" title=""[大笑]"" alt=""[大笑]"" height=""24"" />",https://xueqiu.com/4776750571/77095169,True
852,2016-11-03 19:39,,"回复<a href=""http://xueqiu.com/n/纯真岁月"" target=""_blank"">@纯真岁月</a>: 是的，反弹一些。马上盈利了。不急，汇率大周期//<a href=""http://xueqiu.com/n/纯真岁月"" target=""_blank"">@纯真岁月</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:英镑也涨了不少！","回复<a href=""http://xueqiu.com/n/纯真岁月"" target=""_blank"">@纯真岁月</a>: 是的，反弹一些。马上盈利了。不急，汇率大周期//<a href=""http://xueqiu.com/n/纯真岁月"" target=""_blank"">@纯真岁月</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:英镑也涨了不少！",https://xueqiu.com/4776750571/77055359,True
853,2016-11-03 16:52,,难道明天就能买回来了？ 天了噜！,"<p>难道明天就能买回来了？</p><p></p><p>天了噜！</p><p></p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/158296380a57473fc91aea62.png!custom.jpg"" ></p>",https://xueqiu.com/4776750571/77049023,True
854,2016-11-03 10:45,,一般人，尽量不要买个股； 买个股，尽量不要买涨了很多的个股； 买涨了很多的个股，尽量不要买很多人在谈论的、涨了很多的个股。 一个股票几年从5块涨到50，还有很多人说要涨到500。这确实可能发生，但大多数情况，接盘侠开始入场了。 一个想法，不一定对。,<p>一般人，尽量不要买个股；</p><p></p><p>买个股，尽量不要买涨了很多的个股；</p><p></p><p>买涨了很多的个股，尽量不要买很多人在谈论的、涨了很多的个股。</p><p></p><p>一个股票几年从5块涨到50，还有很多人说要涨到500。这确实可能发生，但大多数情况，接盘侠开始入场了。</p><p></p><p>一个想法，不一定对。</p>,https://xueqiu.com/4776750571/77024167,True
855,2016-11-03 10:14,,"卖出这一网<a href=""http://xueqiu.com/S/SZ161226"" target=""_blank"">$白银基金(SZ161226)$</a> 以后，暂时不在这个品种上做白银了。 转战纸白银，一个是没有损耗，一个是银行有一部分美元正好可以做这个，不占用人民币资金。 思路依然是波段+利润长持","<p>卖出这一网<a href=""http://xueqiu.com/S/SZ161226"" target=""_blank"">$白银基金(SZ161226)$</a> 以后，暂时不在这个品种上做白银了。</p><p></p><p>转战纸白银，一个是没有损耗，一个是银行有一部分美元正好可以做这个，不占用人民币资金。</p><p></p><p>思路依然是波段+利润长持</p>",https://xueqiu.com/4776750571/77020971,True
856,2016-11-03 09:14,,对很多人每天说的“看多”“看空”，本人几乎不会去考虑。 因为我认为人类的预测能力有限。一次对了，两次对了，总有一次预测错，前功尽弃。 我每天考虑的，是概率问题。以及，在大概率和小概率的各种情况下，自己如何从中受益。 通俗讲，不判断未来走势。而是考虑在上涨，下跌，或者震荡行情中，...,<p>对很多人每天说的“看多”“看空”，本人几乎不会去考虑。</p><p><br></p><p></p><p>因为我认为人类的预测能力有限。一次对了，两次对了，总有一次预测错，前功尽弃。</p><p><br></p><p></p><p>我每天考虑的，是概率问题。以及，在大概率和小概率的各种情况下，自己如何从中受益。</p><p><br></p><p></p><p>通俗讲，不判断未来走势。而是考虑在上涨，下跌，或者震荡行情中，如何获得满意收益。根据概率，进行配置。未来无论出现哪种走势，都可以拿出制定好的预案，从容应对。</p><p><br></p><p></p><p>另一个是客观。每天在太阳重新升起的时候，重新以新的眼光审视这个世界。不被昨天的自己绑架，客观公正的看待这个市场上发生的事。我不会绑架自己，也没有人能绑架我。</p><p><br></p><p></p><p>谦虚的学习，提高自己，修正前进的方向，没有最好，只有更好。</p>,https://xueqiu.com/4776750571/77014731,True
857,2016-10-31 15:09,,刚随手统计了一下过去一年GJD进入十大股东家数的变化。 阅后即焚，一会儿删。 非常有意思。,"<p>刚随手统计了一下过去一年GJD进入十大股东家数的变化。</p><p></p><p></p><p>阅后即焚，一会儿删。</p><p></p><p></p><p>非常有意思。</p><p></p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/1581991b52092a3fe4733a8b.png!custom.jpg"" ></p>",https://xueqiu.com/4776750571/76867772,True
858,2016-10-31 09:26,,三季报全部出完，研究过所有行业数据后，不得不再次产生敬畏感。 证券市场其实是一个生态系统。我们每个人都是这个系统中的一个小细胞。不仅我们这些投资者，那些上市公司，投资机构甚至监管者，都是机体的一部分。这些细胞，投资者也好，上市公司也好，当然有生命力强一点的，有生命力弱一点的。...,<p>三季报全部出完，研究过所有行业数据后，不得不再次产生敬畏感。</p><p><br></p><p></p><p>证券市场其实是一个生态系统。我们每个人都是这个系统中的一个小细胞。不仅我们这些投资者，那些上市公司，投资机构甚至监管者，都是机体的一部分。这些细胞，投资者也好，上市公司也好，当然有生命力强一点的，有生命力弱一点的。弱的被淘汰，强的变大，整个生态系统也就会欣欣向荣。</p><p><br></p><p></p><p>去年的股灾，无非是这个生态系统得了一场感冒。一场高烧清理了病毒，当然，弱小的细胞也有一部分被杀死。然而正因为这样，整个机体才会更加的强壮，未来才会更好。</p><p><br></p><p></p><p>我要说的，是看完三季报，发现整个生态系统的智慧，绝不是我们这些小细胞可以把握的。这个系统好像早早的就知道了哪些组成部分会发展的好，就会给它一些溢价。也会知道哪些行业的未来会有些困难，就给低一点的价格。</p><p><br></p><p></p><p>好好的敬畏市场，不要总认为市场是那个时而狂躁，时而恐惧的“先生”。大多数情况下，这个系统要比你聪明的多。</p>,https://xueqiu.com/4776750571/76844140,True
859,2016-10-28 15:57,,截止今日，2371家A股上市公司中，有1656家公司已经披露三季报。 虽然整体业绩增长并不高，但持续的业绩增长已经让整体估值脱离危险区域。 有一些行业更是持续高增长，估值迅速走低。 如果未来2、3年能保证不暴涨，则上市公司利润增速完全可以消化现在的高估值，进入历史平均区域。如果有下跌，则...,<p>截止今日，2371家A股上市公司中，有1656家公司已经披露三季报。</p><p><br></p><p></p><p>虽然整体业绩增长并不高，但持续的业绩增长已经让整体估值脱离危险区域。</p><p><br></p><p></p><p>有一些行业更是持续高增长，估值迅速走低。</p><p><br></p><p></p><p>如果未来2、3年能保证不暴涨，则上市公司利润增速完全可以消化现在的高估值，进入历史平均区域。如果有下跌，则时间会缩短。</p><p><br></p><p></p><p>而有些高增长行业一定是用不了这么久。虽然无论是全市场还是好行业，想要短期见到历史大底非暴跌不可，但进入相对不贵，甚至比较便宜的区域现在看并不需要暴跌。</p><p><br></p><p></p><p>只要GJD好好控盘，光明就没那么远。如果出现什么意外情况黑天鹅降临，那将是历史性的机会。</p><p><br></p><p></p><p>——三季报数据统计后的感悟</p>,https://xueqiu.com/4776750571/76779762,True
860,2016-10-28 11:21,,对梁大师这个1000万才需要去换外汇的观点我也不太认同。900万需要不，500万呢，300万、100万呢……英镑曾经五年兑美元涨了一倍，年化15%左右，现在又到了当年的起涨点附近，越跌越买，慢慢配置一些完全可以啊，长远看收益率也并不会特别低。总之我个人认为有一定资产就可以稍微多元化一些配置。不...,"对梁大师这个1000万才需要去换外汇的观点我也不太认同。900万需要不，500万呢，300万、100万呢……英镑曾经五年兑美元涨了一倍，年化15%左右，现在又到了当年的起涨点附近，越跌越买，慢慢配置一些完全可以啊，长远看收益率也并不会特别低。总之我个人认为有一定资产就可以稍微多元化一些配置。不必1000万~//<a href=""http://xueqiu.com/n/梁宏"" target=""_blank"">@梁宏</a>:回复<a href=""http://xueqiu.com/n/Mr_Elie"" target=""_blank"">@Mr_Elie</a>:你这是强行扭曲别人说话的意思。<br />根本不涉及谁富人谁穷人的意思而是一般来说，投资资产多的人有必要全球配置分散投资。投资资产少的人没必要这么分散，还要浪费精力。我本意就是这个意思。<br />你一个工作几年的小年轻，积蓄三万考虑投资，你让他换美元全球配置吗？我本意就是一个人或者家庭投资资产到一定投资规模才有意义。不然浪费精力去研究不熟悉的领域，并且太分散没意义。<br /><br />怎么被你们扭曲成谁穷人谁富人了。还扯起吃饺子了。",https://xueqiu.com/4776750571/76763266,True
861,2016-10-27 13:41,,这个月资金压力非常小。季报披露期，两市只有70多亿重要股东净减持。 定增解禁市值也是未来几十个月最小的一个月。,"<p>这个月资金压力非常小。季报披露期，两市只有70多亿重要股东净减持。</p><p></p><p>定增解禁市值也是未来几十个月最小的一个月。</p><p></p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/15804a779a021283fe2bf1ea.png!custom.jpg"" ></p>",https://xueqiu.com/4776750571/76706338,True
862,2016-10-27 09:59,,下周二有可能需要4-5份（看这几天的情况），所以逆回购别都做7天的，留一点上车,<p>下周二有可能需要4-5份（看这几天的情况），所以逆回购别都做7天的，留一点上车</p>,https://xueqiu.com/4776750571/76691095,True
863,2016-10-26 04:47,,刚才看到蛋卷推的那个卖了40亿的基金，和计划都是15年7月开始的，收益率也差不多，走势很像。不同是计划这里的闲置资金全部用2%收益的货币基金计算。同时只有每个月定时买卖，没有做任何短线操作。如果闲置资金做些波段操作或者买个收益率高点的增强货基，收益率可以接近9%了。最重要的，是最大回...,"刚才看到蛋卷推的那个卖了40亿的基金，和计划都是15年7月开始的，收益率也差不多，走势很像。<br><br><br>不同是计划这里的闲置资金全部用2%收益的货币基金计算。同时只有每个月定时买卖，没有做任何短线操作。如果闲置资金做些波段操作或者买个收益率高点的增强货基，收益率可以接近9%了。最重要的，是最大回撤0.57。<br><br><br>这个图是某网站独立完全复制计划得到的收益图。<br><br><br>同期指数跌幅超过20%，跑得慢点又何妨。熊市积蓄力量积攒筹码，终有一天再次爆发。<br><br><br><br><img class=""ke_img"" src=""https://xqimg.imedao.com/157fd98cae715803fd64a69c.jpeg!custom.jpg"" >",https://xueqiu.com/4776750571/76616074,True
864,2016-10-25 10:28,,"回复<a href=""http://xueqiu.com/n/长江川流不息"" target=""_blank"">@长江川流不息</a>: 你这么一说，我突然意识到很多人对“赌博”这个词那么抵触，是不是原因是他们认为赌博就是扔硬币？我理解中的赌博，是能够计算概率的一种游戏啊。用知识、智慧、耐心，放过小概率机会，在大概率机会上下注，这难道不是投资获利的本质吗？这不就是巴菲特说的耐心等待击球机会的...","回复<a href=""http://xueqiu.com/n/长江川流不息"" target=""_blank"">@长江川流不息</a>: 你这么一说，我突然意识到很多人对“赌博”这个词那么抵触，是不是原因是他们认为赌博就是扔硬币？我理解中的赌博，是能够计算概率的一种游戏啊。用知识、智慧、耐心，放过小概率机会，在大概率机会上下注，这难道不是投资获利的本质吗？这不就是巴菲特说的耐心等待击球机会的出现，20个打卡孔？<br><br>即使是扔硬币，如果你能找到一种51%概率会赢的扔的方式，只要你能保证不停的扔下去，最后也会赚大钱。这难道不是科学的赌博方式么。//<a href=""http://xueqiu.com/n/长江川流不息"" target=""_blank"">@长江川流不息</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:赌博有两种，一种是扔硬币式的，一种是德州扑克式的，前一种是狭义的纯靠运气的，后一种是广义的概率加运气，有智慧的人一般只玩后一种，而远离前一种。",https://xueqiu.com/4776750571/76569077,True
865,2016-10-25 09:57,,"回复<a href=""http://xueqiu.com/n/大只若鱼"" target=""_blank"">@大只若鱼</a>: 正和也是赌场。我们每一笔买入都是下注。有人是因为看好公司下注，有人是因为走势好下注。我们都是在自己认为获胜概率高的时候下注，这本质上就是赌博。有些赌博方式赚钱的概率大，有的方式赚钱概率小而已。比如全仓一只垃圾股赚钱的概率，就是一把梭哈赌大小。而你买几只认真研究...","回复<a href=""http://xueqiu.com/n/大只若鱼"" target=""_blank"">@大只若鱼</a>: 正和也是赌场。我们每一笔买入都是下注。有人是因为看好公司下注，有人是因为走势好下注。我们都是在自己认为获胜概率高的时候下注，这本质上就是赌博。有些赌博方式赚钱的概率大，有的方式赚钱概率小而已。比如全仓一只垃圾股赚钱的概率，就是一把梭哈赌大小。而你买几只认真研究过的主动基金，就是分散风险，把希望寄托在装备精良的大机构赌客身上，以小胜积累大胜。<br><br>赌博、赌场在我看来不是什么贬义词，而是直击本质。“价值投资”也不是什么褒义词，很多时候不过是赌客们给自己加的包装、给别人喝的鸡汤。//<a href=""http://xueqiu.com/n/大只若鱼"" target=""_blank"">@大只若鱼</a>:回复<a href=""http://xueqiu.com/n/ETF拯救世界"" target=""_blank"">@ETF拯救世界</a>:股市还是正和市场，天天说股市是赌场，这真的好吗？<img src=""//assets.imedao.com/ugc/images/face/emoji_29_think.png"" title=""[想一下]"" alt=""[想一下]"" height=""24"" />",https://xueqiu.com/4776750571/76565560,True
866,2016-10-25 09:44,,因为任何一个赌场都是大多数人亏钱，很正常。股市也不例外。赌场谁赚钱呢？开赌场的（券商交易费用、GJ印花税）、提供赌博筹码的（上市公司）、跟赌场关系好的大鳄、一部分装备精良的大机构赌客、懂得计算概率的极少数赌徒（价投、趋势、量化都包括）绝大多数赌徒，没有什么特殊的能力，却认为自己...,因为任何一个赌场都是大多数人亏钱，很正常。股市也不例外。<br/><br/>赌场谁赚钱呢？开赌场的（券商交易费用、GJ印花税）、提供赌博筹码的（上市公司）、跟赌场关系好的大鳄、一部分装备精良的大机构赌客、懂得计算概率的极少数赌徒（价投、趋势、量化都包括）<br/><br/>绝大多数赌徒，没有什么特殊的能力，却认为自己很能干，能从别人兜里把钱赚到。其实运气好的时候赚点，运气没了就赔钱。大多数人本来也就是来赌博的，拿身家很少的一部分，赚了高兴，跌了骂娘，充满希望，白发苍苍的时候才发现一场空。<br/><br/>话很难听，sorry，这就是真相。,https://xueqiu.com/4776750571/76563875,True
867,2016-10-24 09:07,2015年至今增发数据一览（持续更新）,早上突然想到可以做个定增到期数据统计，凭印象说了一句最近一年多定增市值将近两万亿。有朋友质疑说： “ 一年多定增2万亿，你确定数据没错？创业板也才5万多市值，一年多定出半个创业板？三年出定一个创业板？十年定出一个上海主板？ ” 到了办公室马上开始统计数据，结果证明本人的印象还是靠...,"<p>&nbsp;早上突然想到可以做个定增到期数据统计，凭印象说了一句最近一年多定增市值将近两万亿。有朋友质疑说：</p><p><br></p><p>“<i style=""line-height: 1.5;"">一年多定增2万亿，你确定数据没错？创业板也才5万多市值，一年多定出半个创业板？三年出定一个创业板？十年定出一个上海主板？</i>”</p><p><br></p><p>到了办公室马上开始统计数据，结果证明本人的印象还是靠谱的。也再次证明一件事，A股表面平静，实际暗流汹涌。不展开说。现在是什么情况，朋友们自己要清楚。</p><p><br></p><p>下表是2015年至今按月统计增发家数、募资金额。先去喝杯咖啡，有空统计一下增发解禁日期，金额。</p><p><br></p><p>PS，时间紧急，没有勘误。有问题的话会修正。另外这个数据以后每个月统计一次，会持续更新。</p><p><br></p><p>PS2：这个数据也再次解释了，为什么我们统计的全市场PE高高在上，而全市场PB没有那么夸张——两万多亿的高价增发**增厚了公司净资产，让公司PB大幅下降。</p><img class=""ke_img"" src=""https://xqimg.imedao.com/157f442fd0d5853fede89bde.png!custom.jpg"" ><p><br></p><p>增发解禁统计完毕。解禁额按照募资额计算，用市价计算太麻烦，大概看个意思吧。总体来说如果打折厉害的增发项目，那么解禁时候金额就会大很多。</p><p><br></p><img class=""ke_img"" src=""https://xqimg.imedao.com/157f469c73a6493feed8fdf9.png!custom.jpg"" ><p><br></p>",https://xueqiu.com/4776750571/76499866,True
868,2016-10-23 20:19,,国务院近日发文明确进一步减轻中等以下收入者税负，加大对高收入者的税收调节力度。有媒体称，高收入阶层多元化劳动所得将考虑纳入综合所得，并统计个人所得税。年入12万元以上被称为高收入群体，这类人群将重点调节。年收入12万不吃不喝在北京买不了三平米，要被重点调节了……,国务院近日发文明确进一步减轻中等以下收入者税负，加大对高收入者的税收调节力度。有媒体称，高收入阶层多元化劳动所得将考虑纳入综合所得，并统计个人所得税。年入12万元以上被称为高收入群体，这类人群将重点调节。<br /><br />年收入12万不吃不喝在北京买不了三平米，要被重点调节了……,https://xueqiu.com/4776750571/76488482,True
869,2016-10-23 18:59,,很多朋友的问答我都没有回答。因为我这个人强迫症，收了钱就必须尽心尽力说清楚，如果每个问题都尽心尽力，那么就没时间做别的了。这位朋友很用心的写了很多，加上情况写得比较清楚，我尝试回答一下。第一，关于100万。之前我说过，投资最难的是第一个一百万。这个并不是说100万这个数字有多么大，...,很多朋友的问答我都没有回答。因为我这个人强迫症，收了钱就必须尽心尽力说清楚，如果每个问题都尽心尽力，那么就没时间做别的了。这位朋友很用心的写了很多，加上情况写得比较清楚，我尝试回答一下。<br/><br/>第一，关于100万。之前我说过，投资最难的是第一个一百万。这个并不是说100万这个数字有多么大，不容易达到。而是说如果想用很少的本金在资本市场上赚100万，而且不会因为熊市大幅回撤，这个就非常难。因为你如果能稳定的从5万、10万或者20万在资本市场赚到100万，说明你已经有了很强的投资能力。所以，100万难不在这个数字，而是能力的积累、提升。有了能力白手起家赚到100万，接下来要做的就是复制成功经验，细节提升罢了。<br/><br/>这跟你的情况不同，因为你的100万不是从资本市场赚到的，所以你现在还是迷茫，不知道怎么做配置。这个时候你尤其要小心投资，因为你的资金已经不少，却缺少经验，如果做不好，会比资本少的朋友多赔很多。<br/><br/>第二，你有非常大的优势。第一是年轻，只有25岁。第二是赚钱能力强，25岁就在工作上赚到了100万。另外，你未来十年内预计不会有太大支出。所以，个人认为你的风险承受能力是不错的。<br/><br/>第三，综合以上情况，结论是，你的风险承受能力够强，但是没有太多投资经验。<br/><br/>第四，配置。我不给你建议，我说一说如果是我自己，我会在这种情况下如何配置。<br/><br/>首先，我会给A股10%-15%的仓位。这个仓位主要是考虑到整体估值和实际情况。这7-10万不会配置股票打新。太少，中签不易。买错股票赔太多就得不偿失，不如买些低估指数。另外，由于赚钱能力很强，所以努力工作会赚更多，不会花太多时间研究个股。个股没有5-10年全力投入研究，不会有什么真正的心得。<br/><br/>不知道你之前是否参考了计划，如果按照计划的买入，应该已经有了将近10个点的A股仓位，如果没有参考，有一些品种已经不适合买入，比如中证500。我会配置一些估值较低的指数，比如180、300或者红利。注意，如果未来市场下跌，这些也会跟着跌，但我不会担心，即使A股跌50%，这部分配置最多会让我的总资产损失4%-6%。<br/><br/>其次，QDII。我会配置部分恒生指数。两点考虑，一个是恒生虽然已经不像年初那样低估，但依然算是正常估值。第二点考虑是美元／港币升值因素。这个因素也比几个月前差了很多。计划已经配置了不少，如果之前没有参考，现在配置5%-10%也还可以。美股估值较高，DAX还可以。总之这些加起来现在不要超过10%。<br/><br/>第三，债券。现在债券收益率在历史次低位，现在买入未来不会有太大收益。但是如果想做一些配置，可以配置10%-15%。我不会买高杆杆债基，低杠杆的也许会混着买一些。另外，如果担心人民币兑美元继续贬值，可以考虑一些美元债，但未来收益率还是不要有太大希望。这些品种统一在一起，10%-15%足矣。<br/><br/>第四，黄金白银／石油。今年是贵金属和石油的大年，涨幅都在20%、30%以上。如果之前没有投，现在也不会投太多了，加起来5%足矣。长短结合，做波动为主。盈利留长线。<br/><br/>第五，外汇。本人有10%金融资产始终是外汇，在各个品种间不断切换。现在最多的还是美元，然后是日元／欧元／英镑。英镑刚开始切换。如果我之前没有外汇持仓，我现在会慢慢介入英镑。每跌3-5%就买入一部分。最低看到兑美元0.9吧，如果到0.9，会把10%都换入英镑。<br/><br/>第六，现金管理。普通的货基收益率太低，普遍只有2.x%。可以考虑你所在券商的活期理财。我的几个券商活期理财收益率都在3.7-3.8%以上。这部分把剩余资金都投进去也没有问题。<br/><br/>另外，配置完毕后，是动态平衡机制。也就是说如果A股跌的比较多，就会提高它的配置，最多可以给到70%以上。其他品种也是如此，比如如果恒生跌到16000-18000，甚至可以给到20%。这就是动态平衡。如果没有时间，3个月平衡一次即可。原则很简单，买低，卖高。还有，有了新的收入，可以长期投资的，在再平衡的时候一起放入。<br/><br/>再有就是可以参考计划配置。如果比较激进，可以在计划的基础上x2，也就是计划买1份，你买2份。以你的情况看，问题不大。<br/><br/>最后说一句，现在的资本市场，可以说是垃圾时间，哪个大类都不是什么太大的好机会。如果是我，配置完成后，会努力赚钱，在真正大机会来的时候，一把梭哈，实现资产的第四次飞跃。,https://xueqiu.com/4776750571/76486986,True
870,2016-10-21 17:32,,今天国债收益率再创新低，我能查到的记录最低就是02年8月的2.1x了。90年代以前的数据我没有了。今天兑美元汇率不关离岸还是中间价都继续下跌0.3%。 相信很多年后看现在会是一个很有意思的时间点。,今天国债收益率再创新低，我能查到的记录最低就是02年8月的2.1x了。90年代以前的数据我没有了。今天兑美元汇率不关离岸还是中间价都继续下跌0.3%。 相信很多年后看现在会是一个很有意思的时间点。,https://xueqiu.com/4776750571/76443377,True
871,2016-10-21 09:40,,A股到底贵不贵，每天被争论。甚至很多价投都意见不统一。 其实真相就是下图。 这个市场的估值分化，过去二十年前所未有。这也是为什么2015年股灾前大部分价投没有卖出，因为他们手里的东西并不太贵。这也是为什么今年很多好公司好股票能走出新高，而指数依然萎靡不振。 分化的太严重了。这个市场...,"<p>A股到底贵不贵，每天被争论。甚至很多价投都意见不统一。</p><p><br></p><p></p><p>其实真相就是下图。</p><p><br></p><p></p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/157e4e5a1112a63fede3efa8.png!custom.jpg"" ></p><p></p><p><br></p><p>这个市场的估值分化，过去二十年前所未有。这也是为什么2015年股灾前大部分价投没有卖出，因为他们手里的东西并不太贵。这也是为什么今年很多好公司好股票能走出新高，而指数依然萎靡不振。</p><p><br></p><p></p><p>分化的太严重了。这个市场上有100倍的军工，80倍的信息、创业，也有十几倍的50、红利。</p><p><br></p><p></p><p>贵还是不贵，见人见智。自求多福。</p>",https://xueqiu.com/4776750571/76413894,True
872,2016-10-20 10:25,,接着刚才的说。 债券收益率的情况可以看下图： 蓝线是十年期国债收益率。可以看到，1996年至今20年的债券收益率最低点出现在2002年，现在就是次低点。现在的收益率已经跌破12、08、05、99四次3%左右的低点，正在挑战二十年最低。未来怎么走不清楚，有人说会长期低利率甚至0利率。我不判断，但我认...,"<p>接着刚才的说。</p><p><br></p><p></p><p>债券收益率的情况可以看下图：</p><p><br></p><p></p><p>蓝线是十年期国债收益率。可以看到，1996年至今20年的债券收益率最低点出现在2002年，现在就是次低点。现在的收益率已经跌破12、08、05、99四次3%左右的低点，正在挑战二十年最低。未来怎么走不清楚，有人说会长期低利率甚至0利率。我不判断，但我认为，只要有机会，也就是经济形势稍微好转，各国央行就会加息。因为从过去几年的情况看，0利率甚至负利率对经济的拉动作用已经越来越小。如果经济好转的情况下不加息，央行就会彻底失去这个手中最大的武器。</p><p><br></p><p></p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/157dfdde2753073fd7f0d13b.png!custom.jpg"" ></p><p></p><p><br></p><p>另外各位可以看到，13年至今，中国实际上是一次历史罕见的股债双牛格局。这种情况在99-02年出现过。这确实与现在的利率过低，资产泡沫有极大的关系。很简单的说，市场上没有便宜货了。（以前可以股债切换。比如07年底从股票切换到债券，08年会赚很多。然后08年再切换回股票继续赚）</p><p><br></p><p></p><p>再看一张图，注意图中的国债市盈率和A股全市场市盈率的情况。有没有发现现在和2002年越来越像？同样的之前一个大牛市下跌，然后反弹。同时债券市盈率也在快速增加。然后，债券市盈率和股票市盈率同时见顶（债券尖顶，市盈率M顶（更有意思的，是观察一下A股历史，没有尖顶，全是M顶。也就是暴跌后引诱已经跑掉的你回去接盘）），开启三年大熊市。到05年凤凰涅槃，上涨7倍。</p><p><br></p><p></p><p><img class=""ke_img"" src=""https://xqimg.imedao.com/157dfe5f70a3223fb964a6c7.png!custom.jpg"" ></p>",https://xueqiu.com/4776750571/76361646,True
873,2016-10-20 10:08,,现在买纯债基金有个悖论：买低杠杆的债基，未来收益率会很低，因为现在债券价格已经很高。买高杠杆的债基，如果利率继续下行，当然会有不错的收益，但如果利率稍微有个波动甚至出现拐点，就会如提问人所说的债基净值下跌。这几年债券大牛市，加上高杠杆，导致一些债基收益率很不错。千万别认为每年...,"现在买纯债基金有个悖论：买低杠杆的债基，未来收益率会很低，因为现在债券价格已经很高。买高杠杆的债基，如果利率继续下行，当然会有不错的收益，但如果利率稍微有个波动甚至出现拐点，就会如提问人所说的债基净值下跌。这几年债券大牛市，加上高杠杆，导致一些债基收益率很不错。千万别认为每年十几个点债基收益是常态~~//<a href=""http://xueqiu.com/n/DAVID自由之路"" target=""_blank"">@DAVID自由之路</a>:回复<a href=""http://xueqiu.com/n/Cody_生而为赢"" target=""_blank"">@Cody_生而为赢</a>:目前市场利率低点，债券价格整体偏高，一旦进入利率上升周期，则债券将大幅下跌。<br/><br/>市场利率继续下滑的概率有，但是空间不大，市场利率回升，则债券的风险敞口巨大，所以考虑到投资风险，我认为目前纯债券基金的投资价值不大",https://xueqiu.com/4776750571/76359935,True
874,2016-10-18 09:30,,又能发红包了，都沾点喜气，祝各位赚大钱。,又能发红包了，都沾点喜气，祝各位赚大钱。,https://xueqiu.com/4776750571/76242842,True
